Movie Name,Rating,Rating Count
Once In A Lifetime Sessions with TLC,7.3,9
Once Upon a Time in London,5.2,8285
One Day,7,160258
One Direction: This Is Us,4.2,24807
One Heart: The A.R. Rahman Concert Film,8.5,257
One Last Thing,6.5,4340
One More Shot,8.6,48
One Night Stand,5.9,7140
One Strange Rock,6.9,150
Only God Forgives,5.7,116232
Only the Dead,7.6,3431
Open Season,6.1,102913
Operation Gold Rush,4.4,285
Operation Mekong,6.5,5161
Operation Odessa,7.7,6802
Operation Ouch!,7.7,155
Operation Proposal,6.8,159
Operation Red Sea,6.6,7720
Operator,4.3,2228
Opium and the Kung Fu Master,5.7,353
Origins Collection,7.9,55
Oru Vishsheshapetta Biryani Kissa,4.8,112
OtherLife,6.2,16459
Ottaal,8.3,698
Our Godfather,6.8,1609
Our House,5.3,8926
Our Shining Days,6.7,762
Outlawed,3.8,1890
P,8.1,1203
P Se PM Tak,3.7,95
P. King Duckling,7,10278
P.S. I Love You,7,215777
Pablo Escobar: Angel or Demon?,6.4,186
Pacific Heat,6.4,21986
Pahuyut Fighting Beat,4.4,304
Paid in Full,7,13739
Paint It Black,5.7,786
Painted Faces,7.2,553
Pajanimals,6.9,114
Palio,7.2,734
Palm Trees in the Snow,7.3,12267
Papa the Great,5.5,85
Paper Year,5.2,813
Paranormal Activity,6.3,250517
Paranormal Survivor,6.2,647
Pardes,6.9,15593
Pareeth Pandaari,6.8,76
Paris Is Burning,8.2,16973
Parks and Recreation,8.4,457
Pasión de Gavilanes,7.8,2807
Patient Seventeen,3.7,727
Patriot Games,6.8,117960
Patron Mutlu Son Istiyor,6,7071
Paul Blart: Mall Cop,5.3,114911
Paulettante Veedu,4.5,10
Pawn Stars,7.2,17540
Paying Guests,4.4,579
Pee Mak,7.2,6242
Pekak,6.3,148
Penelope,6.7,65280
Penny Dreadful,4.8,6560
People You May Know,5.5,1613
Perfect Bid: The Contestant Who Knew Too Much,6.5,3148
Perfect Stranger,5.7,50194
Person of Interest,5.6,347
Personal Shopper,6.1,42186
Peter and the Farm,7.1,875
Peter Rabbit,6.6,46367
Phamous,3.8,333
Phantom Boy,6.6,1664
Philadelphia,7.7,252480
Phir Se,5.3,232
Phobia 2,6.6,2721
Phone Swap,6.4,189
Phullu,6.1,217
Pick of the Litter,7.6,1608
Pierre Jackson,6.7,84
Pimpal,7.5,186
Pitaah,6.4,748
"Pizza, birra, faso",7,2776
"Plaire, aimer et courir vite",6.8,4023
Planet Earth II,6.8,27
Planet Hulk,6.7,13549
Planetarium,4.6,3660
Platoon,8.1,428986
Playing Hard,6.4,1121
Pope Francis: A Man of His Word,6.6,2341
Popeye,5.3,33590
Portlandia,5.6,17
Porto,6,2233
Postcards from London,5.2,1255
Power Rangers Dino Super Charge,6.6,942
Power Rangers Dino Thunder,6.4,65
Power Rangers in Space,7.3,3536
Power Rangers Jungle Fury,6.7,2042
Power Rangers Lightspeed Rescue,7.5,90
Power Rangers Mystic Force,6.7,3066
Power Rangers Ninja Storm,7.1,59
Power Rangers RPM,5.9,112283
Power Rangers Samurai,6.1,150
Power Rangers Samurai: Clash of the Red Rangers,6.1,150
Power Rangers Samurai: Party Monsters (Halloween Special),3.4,27
Power Rangers Super Megaforce,6.6,428
Power Rangers Super Megaforce: The Legendary Battle (Extended),6.6,428
Power Rangers Super Samurai,7,33
Power Rangers Super Samurai: Stuck on Christmas,7,33
Power Rangers Super Samurai: Trickster Treat,7,33
Power Rangers Wild Force,6.9,222
Power Rangers Zeo,7.7,102
Power Rangers: Megaforce,6.6,428
Power Rangers: Megaforce: Raising Spirits,6.6,428
Prague,5.5,375
Prelude to War,7,2344
Premachi Goshta,7.3,356
Prescription Thugs,6.9,2185
Primal Fear,7.7,238869
Prince Charming,5.4,143
Princess Cyd,6.7,4304
Professor Mack,3.6,147
Prohibition: A Film by Ken Burns and Lynn Novick,8.8,1372
Psiconautas,7.2,2980
Pukar,6.7,2564
Pulp Fiction,8.9,2150428
Punjab 1984,8.3,2325
Pusher,7.3,43065
Pyaar Ka Punchnama,7.6,22393
Pyaar Tune Kya Kiya,5.7,899
Q Ball,6.8,656
Qué pena tu serie,5.6,1650
Quantum of Solace,6.6,462736
Queen of the Desert,5.7,12192
Queens of Comedy,6.5,549
R.L. Stine's Mostly Ghostly,4.9,1589
Race to Witch Mountain,5.7,62033
Rachel Getting Married,6.7,50585
Radical: the Controversial Saga of Dada Figueiredo,5.5,33
Radiopetti,7.1,199
Raging Bull,8.1,369610
Rahasya,7.6,5087
Raiders!: The Story of the Greatest Fan Film Ever Made,6.9,2273
Railroad Tigers,5.8,4754
Raja Hindustani,6,8176
Rajnigandha,7.6,35
Ralph Breaks the Internet: Wreck-It Ralph 2,7,175269
Ram Teri Ganga Maili,6.5,1090
Ramayan,9,22860
Ramen Shop,6.7,2355
Ramji Londonwaley,6.6,1214
Rampant,6.3,4667
Ranbhool,5.3,30
Rangreza,4.9,241
Rats,6.5,1555
Razia Sultan,6.2,222
Reaction,5.6,55004
Ready,6.9,171162
Rebel Without a Cause,7.6,95757
Rebelde,8.3,1024453
Recall,7.5,345650
Red Christmas,4.3,2259
Red Oleanders Raktokarobi,7.3,73
Red Trees,6.4,145
Red vs. Blue,8.6,6
Refugee,5.2,2083
Regatta,4.6,181
Reincarnated,6.2,2523
Rembat,5.3,24
Remember,7.1,153062
Remember Me,7.1,153062
Rememory,6.1,17429
Resident Evil: Afterlife,5.8,176607
Restless Creature: Wendy Whelan,7.1,381
Return To The 36th Chamber,6.9,4145
Revelations,2.7,9353
Revenge,6.4,46727
Revolting Rhymes,7.8,563
Revolutionary Road,7.3,221024
Rezeta,5.7,523
"Rica, Famosa, Latina",6.3,80
Righteous Kill,6,90949
Ringan,8.4,98
Ripper Street,5.5,61
Rise of the Zombie,3.3,454
Rivaaz,5.3,95
Road to Sangam,7.3,881
Road to Yesterday,6,260
Roberto Saviano: Writing Under Police Protection,6.7,162
Robin Hood: The Rebellion,3.3,3929
Robotech,6.2,455
Rocky,8.1,610643
Rocky II,7.3,225339
Rocky III,6.8,205692
Rocky IV,6.9,220652
Rocky V,5.3,147201
Roger Corman's Death Race 2050,3.7,5031
Roh's Beauty,3.5,567
Roll Red Roll,7.1,2664
Rolling Papers,6.2,497
Romeo Ranjha,4.9,100
Room,8.1,438906
Room for Rent,5.3,3898
Room on the Broom,7.5,4490
Roonpi Secret Love,7.9,62
Rosemary's Baby,8,227496
Rounders,7.3,157286
Royal Pains,7.1,22115
Rubi,5.7,6594
Rukh,6.4,653
Rumble,7.1,36552
Rumble in the Bronx,6.7,45047
Rumor Has It,5.5,60670
Run,6.7,90406
Runaway Bride,5.6,102311
Running for Grace,6.1,1713
Running Out Of Time,4.3,526
Rurouni Kenshin,7.4,28218
Russell Madness,4.2,705
Russell Peters vs. the World,5.2,50
Russell Peters: Notorious,7.1,1716
Rustom,7,27918
S Is for Stanley,6.9,1875
S.W.A.T.,6,152122
Saath Saath,7.4,350
Sacro GRA,6.3,1858
Sadece Sen,7.3,5811
Sadie's Last Days on Earth,5.4,477
Sadma,8.3,3389
Sadqay Tumhare,7.4,624
Saeed Mirza: The Leftist Sufi,7.8,32
Safety Not Guaranteed,6.9,129375
Saheb Bibi Golaam,6.4,685
Sairat,8.3,13940
Salem: His Sister's Father,3.2,123
Samantaral,7.6,969
Samarppanam,5.8,62
Sameer Abu Alneel,4.4,562
Samson,4.5,4862
San Pietro,6.6,2400
Sanai Choughade,6.8,92
Sangam,7.3,1853
Santa Claws,2.9,731
Santa's Apprentice,6.3,510
Sardaar ji,5.2,694
Sardaarji 2,5.2,694
Sarivar Sari,7.5,45
Sarvopari Palakkaran,4.9,168
Sat Sri Akal,6.2,19
Satan & Adam,5.6,9407
Satrangi,5.8,5
Satrangi Re,6.7,52
Satte Pe Satta,7.2,3542
Saturday Church,6.4,1161
Savage Dog,5,3528
Savage Raghda,5.2,655
Saving Mr. Banks,7.5,167558
Saving Zoë,5.4,2216
Say When,6.4,45304
Scales: Mermaids Are Real,4.1,881
Scandal,6.4,5406
Scandal in Sorrento,6.5,2465
Scary Movie,6.2,276337
Scary Movie 5,3.5,75426
Schindler's List,9,1409530
School Daze,6.1,7831
Scott Pilgrim vs. the World,7.5,449928
Scream 2,6.3,202106
Scream 3,5.6,158479
Seal Team Six: The Raid on Osama Bin Laden,5.7,10963
Searching for Bobby Fischer,7.4,41611
Searching for Sugar Man,8.2,71500
Season of the Witch,5.4,96804
Secret,6.5,205252
Secret Affair,7.9,21
Secret in Their Eyes,6.3,50254
Secrets of Althorp - The Spencers,6.2,158977
Secrets of Chatsworth,7.4,174
Secrets of Henry VIII's Palace: Hampton Court,9.1,14
Secrets of Her Majesty's Secret Service,6.7,96716
Secrets of Highclere Castle,4.6,9
Secrets of Scotland Yard,6,71
Secrets of Selfridges,7.2,235
Secrets of the Tower of London,7.4,669081
Secrets of Underground London,5.7,38
Secrets of Westminster,7.2,237
Sen Kimsin?,5,5411
Senna,8.5,73958
Sensitive Skin,7.3,1163
"Septiembre, un llanto en silencio",5.2,197
Servant of the People,7.4,4151
Set Up,6.5,59908
Sex and the City 2,4.5,82709
Sex and the City: The Movie,5.7,125543
Sex Doll,4.6,2136
"Sexo, Pudor y Lagrimas",6.5,3019
Shadow of Truth,8.1,264
Shahanpan Dega Deva,5.7,27
Shaka Zulu,7.7,3313
Shakti: The Power,8.4,83
Shanghai,6.6,132979
Shararat,7.1,30
Shark Busters,5.8,140
Shark Night,4,26908
Shaurya: It Takes Courage to Make Right... Right,7.3,4933
She Did That,7,52
Shelter,6.5,5266
Sherlock,7.6,656223
Sherlock Holmes,7.6,656223
Shiva,7.1,28837
Shopkins: Chef Club,5.1,47
Shopkins: Wild,5.1,47
Shorgul,5.7,323
Short Term 12,7.9,90437
Shorts,4.7,7833
SHOT! The Psycho-Spiritual Mantra of Rock,6.8,775
Shuddhi,7.9,396
Shutter,8.2,1398283
Sicilian Ghost Story,6.5,2369
Sid the Science Kid,4.8,151
Siddhant,6.7,20
Silencer,3.8,1181
Silent Hill: Revelation,4.9,65740
Silicon Cowboys,6.9,2085
Silver Spoon,6.6,365
Singh Saab the Great,5.7,2471
Single,6.4,40651
Singularity,3.6,11548
Sinister Circle,4.6,364
Siren,5.3,7380
Sister Code,4.3,421
Skin Trade,5.6,8425
Skin Wars,7.1,1458
Skin Wars: Fresh Paint,6.2,345
Skiptrace,5.6,21939
Sky on Fire,4.5,394
Skyline,4.5,91467
Sleeping with Other People,6.5,46304
Sleepover,5.3,17631
Sling Blade,8,97090
Sliver,5.1,33174
Slobby's World,7.2,4771
Slow West,6.9,47064
Small Soldiers,6.2,103598
Smart People,6.1,23390
Smash: Motorized Mayhem,6.1,64
SMOSH: The Movie,3.3,6800
Sniper: Special Ops,3,3411
Socha Na Tha,7.4,7866
Social Animals,5.3,1933
Soekarno,6.9,555
Solo Con Tu Pareja,6.8,3958
Solo: A Star Wars Story,6.9,368260
Solo: A Star Wars Story (Spanish Version),6.9,368260
Solomon Kane,6.1,75434
Some Freaks,6.3,2051
Something's Gotta Give,6.7,126550
Son of a Gun,6.4,29120
Sons of Ben,7.4,112
Sotus The Series,5.6,1357
Soul Surfer,7,51797
Soul to Keep,4.2,1074
Sour Grapes,7.2,5837
Space Racers,5.2,554
Spartacus,7.9,140248
Speech & Debate,5.9,1449
Speed Is My Need,5.8,61
Spider-Man 3,6.3,620227
Spider-Man: Into the Spider-Verse,8.4,631825
Spitfire: The Plane that Saved the World,7.5,1219
Splash and Bubbles,5.5,118
Spotlight,8.1,489979
Spring Breakers,5.3,146650
Sprinter,6.1,510
Spy Kids,4.3,1655
Spy Kids 3: Game Over,4.3,64317
St. Agatha,4.8,6082
Staged Killer,3.7,338
Standoff,6.1,8928
Star Men,6.5,836619
Star Wars: Episode VIII: The Last Jedi,6.9,657064
Star-Crossed,6.8,257
Starred Up,7.3,47973
Station Horizon,7.4,13
Step Brothers,6.9,310572
Step Outside,4.8,174
Stephanie,5.8,6231
Sthaniya Sambaad,7.8,89
Still,8.1,11905
Stink!,7.2,306
Stoked,7.1,1139
Stone Age,5.7,49267
Stonehearst Asylum,6.8,59140
Stop at Nothing: The Lance Armstrong Story,7.5,3049
Storage Wars: Northern Treasures,5.2,309
Story of an Egg,8,1566
Straight Up,6.9,3167
Stranger than Fiction,7.5,234168
Strawberry Shortcake: Berry Bitty Adventures,6.8,42
Strictly Ballroom,7.2,28891
Strike a Pose,3.9,144
Stripes,6.8,78041
Striptease,4.5,47257
Strong Girl Bong-soon,8.2,15466
Stronger Than the World,7.1,2080
Strongland,5,7557
Stuart Little 2,5.5,57216
Submission,5.7,1470
Suburra,7.4,21216
Suckseed,7.4,2540
Sudani from Nigeria,8.2,4657
Suicide (Hitabdut),5.7,430
Suite Française,7,27916
Suits,3.9,225
Summer Night,4.8,1069
Summer of '92,6.8,4666
Sunrise,8.1,52927
Super Bheem,7.7,11
Super Nani,4.7,490
Super Wings,6,375
Superbad,7.6,613270
Superfly,5.2,7476
Superman Returns,6.1,289035
SuperNature: Wild Flyers,7.9,92
Superstar,5.2,20061
Surat Dari Praha,7.1,387
Surviving R. Kelly Part II: The Reckoning,7.4,883
Survivors Guide to Prison,7.1,1200
Susanne Bartsch: On Top,6.9,197
Sustainable,7.3,581
Swami,6.9,424
Sweeney Todd: The Demon Barber of Fleet Street,7.3,380166
Sweet Virginia,6.2,11396
Swiss Army Man,6.9,130328
Sword Master,6,2535
Sword Masters: Two Champions of Shaolin,6.3,750
Sym-Bionic Titan,8.1,3066
Taal,6.6,5797
Tahaan,7.1,933
Take Me Home Tonight,6.3,54678
Taken,7.8,621471
Tales of the City (1993),6.6,96730
Tamanchey,4.5,381
Tarif de nuit,5.5,1568
Tarzan 2,5.5,12077
Tattah,4.4,550
Tayo the Little Bus Movie: Mission Ace,5.1,56
Teach Us All,7.1,110
Teen Patti,4.2,1572
Teenage Cocktail,5.9,5470
Teenage Mutant Ninja Turtles,7.3,40785
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6,59732
Teenage Mutant Ninja Turtles: The Movie,7.3,40785
Tees Maar Khan,2.6,13784
Tellur Aliens,4.4,97
Temporada de Caza,6.2,547
Ten Years,6.8,1846
Teresa,6.4,718
Terminator 3: Rise of the Machines,6.3,412381
Terminator Salvation,6.5,372269
Terra,4.8,3229
Terrifier,5.6,46142
Teshan,5.3,54
Tezz,4.1,2556
Th Eena Meena Deeka Chase Comedy Show,5.4,53
Thackeray,5.4,3628
That '70s Show,8.3,129
The 2000s,8,977
The 24 Hour War,7.2,2243
The 4th Company,6.2,823
The Accountant of Auschwitz,7.3,2983
The Adderall Diaries,5.2,5946
The Adjusters,6.6,3664
The Adventure Club,4.9,338
The Adventures of Figaro Pho,7.5,53402
The Adventures of Sharkboy and Lavagirl,3.7,40925
The Adventures of Tintin,7.3,239007
The Aerial,7.3,4361
The American President,6.8,59593
The Amityville Horror,5.9,115541
The Angry Birds Movie 2,6.4,33420
The Animal People,7.8,281
The Ant's Scream,6.5,387
The Apartment,8.3,190449
The Apostate,4,435
The Art of the Steal,6.3,25660
The Art of War,5.7,30583
The Assignment,4.7,9060
The Autopsy of Jane Doe,6.8,131292
The Bachelor,5,18778
The Bachelors,6.8,5510
The Bad Education Movie,5.8,7475
The Bad Kids,7,653
The Bare-Footed Kid,6.4,935
The Basement,4,4120
The Battle of Midway,6.1,2214
The Beat,6.4,1519
The Beginning of Life: The Series,7.2,75429
The Bible's Buried Secrets,7.6,108
The Big Catch,5,196
The Bill Murray Stories: Life Lessons Learned From a Mythical Man,7,2249
The Black Room,3.4,2967
The Blackcoat's Daughter,5.9,24578
The Bleeder,6.5,6806
The Blue Planet: A Natural History of the Oceans,7.5,346
The Bomb,5.1,3476
The Book of Eli,6.8,331677
The Boss's Daughter,5.4,814
The Bounty Hunter,5.5,132366
The Boy,7.7,1093
The Boy in the Striped Pajamas,7.7,235672
The Brave One,6.7,62494
The Brawler,8,8340
The Breadwinner,7.7,27510
The Break-Up,5.8,136934
The Bridge,8.1,228734
The Brothers Grimm,5.9,124716
The Bucket List,7.4,254984
The Bund,5.6,133
The Bye Bye Man,4.3,25410
The Cakemaker,7.3,5018
The Calling,5.8,8961
The Captive,5.9,35101
The Car,6.1,11351
The Carter Effect,7,2485
The Case for Christ,6.3,9876
The Cell,6.4,106900
The CEO,5.8,129
The Charnel House,4.3,1361
The Chefs' Line,7,210
The Chord,6.7,229
The Chosen,7.2,2339
The Chosen Ones,6.7,2083
The Christmas Candle,6.2,2485
The Christmas Project,5.5,530
The Cincinnati Kid,7.2,17738
The Code,6,35559
The Company Men,6.7,47518
The Competition,6.7,2782
The Confirmation,6.4,7139
The Congress,6.4,19603
The Consul's Son,6.1,102
The Craft,6.4,102729
The Cravings,5.4,55
The Croods,7.2,226338
The Cruise,7.6,1897
The Crying Game,7.2,58741
The Curse of Oak Island,6.9,6297
The D Train,5.1,11350
The Damned Rain,7.8,257
The Dancer,6.5,2693
The Dark Crystal,7.1,70008
The Dark Side of Life: Mumbai City,5.8,700
The Darkest Dawn,4.1,2142
The Daughter,6.7,71674
The Dawn Wall,8.1,20764
The Day My Butt Went Psycho!,2.4,804
The Departed,8.5,1382007
The Desert Bride,6.5,705
The Detained,3.4,1601
The Devil Inside,4.2,36837
The Devil Is a Part-Timer!,7.5,8272
The Devil We Know,7.8,1269
The Diabolical,4.7,5711
The Drunk and on Drugs Happy Funtime Hour,5.9,709
The Duel,7.4,171598
The Dukes of Hazzard,5.1,80919
The Dukes of Hazzard: The Beginning,5.1,80919
The Eichmann Show,8,6
The Eighties,5.6,55
The End of the Tour,7.2,32084
The Endless,6.5,47327
The Exception,6.8,14807
The Eyes of My Mother,6.2,13946
The Fear,6.9,119070
The Fear of 13,7.6,7575
The Feels,5.1,2225
The Fighter,7.8,381838
The Figurine (Araromire),4.4,279
The Final Destination,5.1,111946
The First Line,4.7,320
The First Wives Club,6.4,52588
The Five,7.4,556098
The Flintstones,5,84310
The Flintstones in Viva Rock Vegas,3.7,24894
The Flying Guillotine,6.6,1605
The Forbidden Kingdom,6.5,108421
The Force,5.6,21415
The Foreigner,7,120297
The Forgotten,5.8,67805
The Founder,7.2,167824
The Free Man,6.3,69
The Frozen Ground,6.4,65880
The Future of Water,8.3,7
The Gathering,5.6,8450
The Gentleman Driver,6.3,417
The Ghost Who Walks,5.4,528
The Golem,7.2,8266
The Good Catholic,5.3,968
The Good Neighbor,6,11236
"The Goods: Live Hard, Sell Hard",5.7,22332
The Gospel of John,7.7,4060
The Gospel of Luke,7.1,482
The Gospel of Mark,7.7,381
The Gospel of Matthew,7.8,317
The Great Battle,7,5757
The Great British Baking Show: Masterclass,8.6,11799
The Great Gambler,6.4,708
The Great Raid,6.6,23741
The Great Train Robbery,6.9,19023
The Guild,8.2,10340
The Hatred,3.6,2545
The Haunting of Molly Hartley,3.9,10023
The Healer,6.4,8217
The Heat: A Kitchen (R)evolution,6.8,49
The Heretics,4.8,1980
The Heroes of Evil,6.6,1211
The Heyday of the Insensitive Bastards,4.4,1851
The Hollow Point,5.4,6041
The Holy Man,7,1636
The Homecoming,6.8,830
The House on Coco Road,7.4,41
The House That Made Me,6.8,86065
The Humanity Bureau,4.5,11853
The Hundred-Foot Journey,7.3,86213
The Hunt,8.3,350464
The Hurricane Heist,5.1,21894
The Hurt Business,6.4,958
The Imaginarium of Doctor Parnassus,6.8,152523
The Inbetweeners,6.7,85411
The Incident,6.3,4150
The Incredible Story of the Giant Pear,6.2,1104
The Incredibles 2,8,780280
The Indian in the Cupboard,6,30480
The Informant!,6.5,66537
The Intent,4.4,937
The Intent 2: The Come Up,3.8,464
The Invention of Lying,6.3,146510
The Investigator: A British Crime Story,5.7,1732
The Invitation,5.3,28271
The Irish Mob,4.7,158
The Iron Lady,6.4,112354
The Jack King Affair,7.4,254
The Jaime Maussan Show,6.4,17
The Jane Austen Book Club,6.7,28761
The Jungle Book,7.4,286912
The Keeping Hours,6.3,4107
The Kindness Diaries,8.1,406
The King's Speech,8,697872
The Lady in Dignity,6.7,30929
The Lake House,6.8,155286
The Lamb,8.6,1496451
The Land of the Enlightened,7.1,627
The Last Days of Chez Nous,6.5,1001
The Last Exorcism,5.7,51346
The Last Face,5,5403
The Last Hangover,6.4,2383
The Last Man on the Moon,7.4,3552
The Last Resort,3,1501
The Last Whistle,5,316
The Legend of 420,6.7,456
The Legend of Michael Mishra,4.4,623
The Liar,6.7,45690
The Little Hours,5.8,24758
The Little Mermaid,7.2,134267
The Little Prince,7.7,65121
The Lizzie Borden Chronicles,3.1,167
The Lobster,7.1,276751
The Lodgers,5.1,9490
The Long Goodbye: The Kara Tippetts Story,8,55
The Longshots,5.6,4360
The Look of Silence,8.3,13581
The Lord of the Rings: The Return of the King,9,1919427
The Lord of the Rings: The Two Towers,8.8,1732048
The Love Guru,3.8,54271
The Lovers and the Despot,6.5,1056
The lynx,5.2,1240
The Mad Monk,6.2,2093
The Magic Pill,7.1,2289
The Making of Frozen Planet,7.6,546604
The Man Who Would Be Polka King,6.2,677
The Mask of Zorro,6.8,193417
The Matrix Reloaded,7.2,616604
The Matrix Revolutions,6.7,532244
The Mayo Clinic,8,398
The Mayor,6.3,458
"The Memphis Belle: A Story of a
Flying Fortress",7.3,1792
The Men Who Stare at Goats,6.2,135998
The Messengers,5.3,40813
The Mind of a Chef,7,169583
The Minimighty Kids,6.5,63
The Model,5.8,4097
The Monster,6.9,34160
The Most Beautiful Hands of Delhi,6.6,57
The Muppets,7.1,95536
The Murder Detectives,5.8,22
The Music of Silence,6.5,2212
The Naked Gun 2 1/2: The Smell of Fear,6.9,119070
The Naked Gun: From the Files of Police Squad!,7.6,179060
The Natural,7.4,51399
The Negro Soldier,5.9,776
The Netflix Afterparty,3.8,544
The New Romantic,5.8,2378
The Nineties,7,2111
The NSU-Complex,6.3,358
The Nutcracker and the Four Realms,5.6,35839
The Office (U.S.),9,668762
The One I Love,7,42216
The Only Mother To You All,5.6,129
The Other Guys,6.6,281558
The Pass,4.9,527
The Peacemaker,6,60623
The Pelican Brief,6.6,93085
The Perfect Day,3.1,139
The Perks of Being a Wallflower,7.9,535311
The Phantom of the Opera,7.2,127912
The Physician,7.2,41091
The Pink Panther,5.7,90661
The Pirate Fairy,6.6,14243
The Pirates of Somalia,6.7,10848
The Pirates! Band of Misfits,6.7,50559
The Place Beyond the Pines,7.3,283124
The Plan,5.1,1594
The Player,7.5,64182
The Polar Express,6.6,226373
The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,6.8,1766
The President's Barber,6.9,1013
The Prince,8,441205
The Prince & Me,8,441205
The Princess and the Frog,7.1,159614
The Prison,6.8,45221
The Pursuit,8,543124
The Pursuit of Happyness,8,543124
The Pyramid Code,6.8,831
The Rainbow Troops,6,712
The Rainmaker,7.2,81033
The Rap Game,7.9,23
The Rat Race,6.6,1369
The Real Football Factories,7.5,733
The Real Miyagi,7.1,823
The Rebound,6.3,49641
The Rehearsal,5.7,312
The Republic of Imbaba,4.5,20
The Returned,5.9,8680
The Rezort,5.3,9693
The Rift: The Dark Side of the Moon,3.4,1475
The Right One,5.2,622
The Riot Club,6,23723
The River Thief,5.2,512
The River Wild,6.5,49127
The Road to Calvary,6.9,103784
The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,7.4,1347
The Rover,6.4,50294
THE RUM DIARY,6.1,107177
The Runner,6.8,492893
The Salvation,6.7,41770
The Sapphires,7,14942
The Score,6.8,132065
The Sea of Trees,6.1,17249
The Search for Life in Space,6.4,724
The Secret Life of Pets 2,6.4,66743
